"1492435828","302.2025","301.42700800913093","302.2025","true"
"1492435860","302.789925","301.42851016869616","302.49621249999996","true"
"1492435921","303.40992500000004","301.43011067539504","302.95306875","true"
"1492435980","303.26175","301.4297352138022","303.107409375","false"
"1492436040","302.78999999999996","301.4285180841308","302.94870468749997","false"
"1492436100","302.076","301.42668318685025","302.51235234374997","false"
"1492436160","301.681975","301.4256738836995","302.097163671875","false"
"1492436222","300.85945","301.4235741709498","301.4783068359375","false"
"1492436339","299.575","301.4203192333524","300.52665341796876","false"
"1492436340","299.17242500000003","301.41931856072426","299.8495392089844","false"
"1492436458","299.3103","301.41965858254446","299.5799196044922","true"
"1492436461","299.19499999999994","301.4193724137203","299.3874598022461","false"
"1492436524","299.24875","301.41950554215373","299.31810490112304","true"
"1492436639","299.29415","301.4196209543737","299.3061274505615","true"
"1492436643","299.33209999999997","301.4197166550051","299.3191137252808","true"
"1492436703","300.05645000000004","301.4215467018439","299.6877818626404","true"
"1492436760","300.1721","301.4218345246248","299.9299409313202","true"
"1492436879","299.953125","301.4212796439214","299.9415329656601","false"
"1492436880","299.55635","301.4202774147382","299.74894148283005","false"
"1492436999","299.63367500000004","301.4204781999196","299.6913082414151","true"
"1492437000","299.8861","301.4211134283233","299.7887041207075","true"
"1492437119","300.1877","301.4218770660664","299.98820206035373","true"
"1492437120","300.074925","301.4215862643048","300.03156353017687","false"
"1492437181","300.16997499999997","301.4218332493766","300.1007692650884","true"
"1492437244","300.53634999999997","301.4227593347301","300.3185596325442","true"
"1492437305","300.48249999999996","301.42261866714256","300.40052981627207","false"
"1492437419","300.398275","301.42240846350944","300.39940240813604","false"
"1492437420","300.2125","301.4219343421129","300.30595120406804","false"
"1492437480","300.12","301.42170457385583","300.212975602034","false"
"1492437543","300.2675","301.422078454216","300.240237801017","true"
"1492437609","300.300875","301.42215893170976","300.2705564005085","true"
"1492437663","300.08500000000004","301.4216139073996","300.17777820025424","false"
"1492437779","300.01250000000005","301.4214298688342","300.09513910012714","false"
"1492437780","299.97249999999997","301.4213286357616","300.0338195500635","false"
"1492437841","299.82","301.4209464696001","299.92690977503173","false"
"1492437900","299.955","301.42128592714516","299.9409548875159","true"
"1492437963","300.29","301.4221358750954","300.115477443758","true"
"1492438020","300.35542499999997","301.4222963013674","300.235451221879","true"
"1492438081","300.10727499999996","301.4216700088458","300.17136311093947","false"
"1492438199","300.2065","301.4219223247541","300.1889315554697","true"
"1492438200","300.4206","301.42246615556496","300.3047657777348","true"
"1492438265","300.607075","301.42293654920974","300.4559203888674","true"
"1492438322","300.5492","301.42279021586137","300.5025601944337","false"
"1492438380","300.5875","301.4228876955504","300.54503009721685","true"
"1492438440","300.9339","301.42376763766924","300.7394650486084","true"
"1492438500","301.375275","301.4248908997502","301.0573700243042","true"
"1492438619","301.8972","301.4262228703436","301.4772850121521","true"
"1492438620","301.8675","301.4261492694061","301.67239250607605","false"
"1492438682","301.9835","301.42644371411035","301.827946253038","true"
"1492438740","302.19102499999997","301.4269772596695","302.009485626519","true"
"1492438802","301.86857499999996","301.42615138574365","301.9390303132595","false"
"1492438862","301.896875","301.4262228673545","301.9179526566297","true"
"1492438922","302.05","301.426615559845","301.98397632831484","true"
"1492438982","301.68874999999997","301.42569136767105","301.83636316415743","false"
"1492439042","301.52565","301.4252745198672","301.6810065820787","false"
"1492439105","301.061275","301.424089646533","301.37114079103935","false"
"1492439160","300.863725","301.4235889676209","301.11743289551964","false"
"1492439225","301.04165","301.4240415065569","301.0795414477598","true"
"1492439338","301.495","301.42519607957115","301.28727072387994","true"
"1492439395","301.5483","301.4253326044562","301.41778536194","true"
"1492439400","301.5066","301.425225722158","301.46219268097","false"
"1492439480","301.435","301.42504317077027","301.448596340485","false"
"1492439536","301.26750000000004","301.42461594918893","301.3580481702425","false"
"1492439584","301.16375","301.4243517327371","301.26089908512125","false"
"1492439642","301.0232","301.4239937393606","301.1420495425606","false"
"1492439759","301.03000000000003","301.42401170813963","301.08602477128034","true"
"1492439760","301.1748","301.42438004884383","301.13041238564017","true"
"1492439826","300.9525","301.42381342204624","301.0414561928201","false"
"1492439890","300.660375","301.42307045219013","300.85091559641","false"
"1492439942","300.305","301.42217121829043","300.57795779820503","false"
"1492440002","300.565025","301.4228300282374","300.5714913991025","true"
"1492440064","300.805","301.42343953981697","300.68824569955126","true"
"1492440122","300.825","301.4234900920848","300.7566228497756","true"
"1492440185","300.84749999999997","301.4235473755672","300.8020614248878","true"
"1492440242","300.8675","301.4235982000896","300.83478071244394","true"
"1492440300","301.02997500000004","301.4240115777754","300.932377856222","true"
"1492440363","301.05805","301.42408288821593","300.99521392811096","true"
"1492440431","301.171825","301.4243723582163","301.0835194640555","true"
"1492440488","301.0025","301.42394096074474","301.0430097320277","false"
"1492440548","300.81","301.42345096856815","300.92650486601383","false"
"1492440608","300.68667500000004","301.42313858229124","300.80658993300693","false"
"1492440660","300.78495","301.4233892081479","300.7957699665035","true"
